Time,BOI_FLOW_1,BOI_FLOW_2,BOI_GAS_CSUM_1,BOI_GAS_CSUM_2,BOI_RW_TEMP_1,BOI_RW_TEMP_2,BOI_STA_1,BOI_STA_2,BOI_SW_TEMP_1,BOI_SW_TEMP_2,HWL_DP,HWL_DPSPT,HWL_RW_TEMP,HWL_SW_TEMP,OA_TEMP,PM_POW_1,PM_POW_2,PM_SPD_1,PM_SPD_2,PM_STA_1,PM_STA_2,SEC_POW
451,75.28520966,2.90E-05,497.4234906,0,139.9768066,68.01174927,1,0,176.0798645,175.9564362,480.5253356,480.5220059,139.9912109,176.0802002,13.488806,1.233983159,-3.82E-14,0.46486932,0,1,0,409.0129531
452,76.40525818,2.99E-05,504.512224,0,139.9768677,68.01174927,1,0,176.070755,175.9564362,480.5234858,480.5220059,139.9751587,176.0712433,13.514296,1.254445434,-3.85E-14,0.468156546,0,1,0,407.3995109
453,77.29631042,3.06E-05,510.6313826,0,139.9768677,68.01174927,1,0,176.062561,175.9564362,480.5223759,480.5220059,139.9786377,176.0628967,13.5397835,1.270912409,-3.88E-14,0.470447809,0,1,0,405.3684744
454,77.50042725,3.07E-05,512.5080653,0,139.9770355,68.01174927,1,0,176.0588226,175.9563751,480.5222173,480.5220059,139.9941101,176.0588837,13.565216,1.274708867,-3.88E-14,0.470743924,0,1,0,403.5627586
455,60.82204819,1.89E-05,424.0013544,0,139.9825287,68.01174927,1,0,176.1365051,175.9563751,480.5428827,480.5220059,140.6696167,176.1260681,13.590651,0.993312657,-3.45E-14,0.413995922,0,1,0,81.89476874
456,34.67710495,6.15E-06,247.4658321,0,139.9920349,68.01174927,1,0,176.3084869,175.9563751,480.5604298,480.5220059,141.1048889,176.290863,13.641462,0.641612113,-3.01E-14,0.350698531,0,1,0,547.2973499
457,26.86932182,3.69E-06,177.373257,0,139.9970398,68.0118103,1,0,176.3895721,175.9563751,480.5552502,480.5220059,140.4642792,176.3816681,13.641462,0.538580358,-2.92E-14,0.340410471,0,1,0,547.2973499
458,32.81875992,5.51E-06,211.9359754,0,139.9969177,68.0118103,1,0,176.3529816,175.9563751,480.5426713,480.5220059,139.8210297,176.3594208,13.66684,0.617424667,-2.98E-14,0.355013669,0,1,0,331.5494808
459,46.0278511,1.08E-05,291.5645407,0,139.9927979,68.0118103,1,0,176.2664185,175.9563751,480.5250185,480.5220059,139.3315887,176.2772369,13.692163,0.788006127,-3.16E-14,0.391213715,0,1,0,379.7536594
460,71.99263,2.65E-05,452.8332716,0,139.9824219,68.0118103,1,0,176.0950317,175.9563751,480.4973237,480.5220059,139.0929108,176.1079407,13.717543,1.175196171,-3.72E-14,0.466583312,0,1,0,379.193069
461,104.7489166,5.61E-05,666.3704706,0,139.9668274,68.0118103,1,0,175.8692017,175.9563751,480.4678848,480.5220059,139.2577057,175.8783722,13.742865,1.877837777,-4.91E-14,0.565173209,0,1,0,404.1577883
462,117.3994064,7.05E-05,772.2450052,0,139.9568176,68.0118103,1,0,175.7551117,175.9563751,480.472113,480.5220059,139.8113098,175.7555542,13.768188,2.236905098,-5.54E-14,0.588793814,0,1,0,387.7632398
463,98.91882324,5.01E-05,670.0224233,0,139.9600525,68.0118103,1,0,175.8596497,175.9563751,480.5063087,480.5220059,140.3070068,175.8527832,13.793457,1.730857849,-4.65E-14,0.524398446,0,1,0,387.1585378
464,75.3110733,2.90E-05,513.870504,0,139.96875,68.0118103,1,0,176.022522,175.9563751,480.5334749,480.5220059,140.5004883,176.0140533,13.844049,1.234472513,-3.82E-14,0.457265407,0,1,0,383.9416188
465,60.35295868,1.86E-05,408.3881006,0,139.9760437,68.0118103,1,0,176.1329346,175.9563751,480.544204,480.5220059,140.4383545,176.1268311,13.844049,0.986266375,-3.44E-14,0.419354171,0,1,0,383.9416188
466,54.45481491,1.52E-05,363.4093043,0,139.9802246,68.0118103,1,0,176.1795197,175.9563751,480.5438869,480.5220059,140.2370911,176.1770935,13.869263,0.901065171,-3.31E-14,0.406050652,0,1,0,381.1159516
467,55.39012146,1.57E-05,364.7607151,0,139.9814301,68.0118103,1,0,176.1770477,175.9563751,480.5373332,480.5220059,139.9992828,176.1781921,13.894531,0.914167702,-3.33E-14,0.410679162,0,1,0,379.7784996
468,61.63911057,1.94E-05,402.1861778,0,139.9801025,68.0118103,1,0,176.1363373,175.9563751,480.5273969,480.5220059,139.8053741,176.1399689,13.9197445,1.005661845,-3.47E-14,0.429112226,0,1,0,379.8700934
469,70.93714905,2.57E-05,461.8016553,0,139.9768066,68.0118103,1,0,176.0720062,175.9563751,480.5181477,480.5220059,139.7280884,176.0761871,13.944904,1.156851411,-3.70E-14,0.452359766,0,1,0,376.8632904
470,79.09192657,3.20E-05,517.3073579,0,139.9732361,68.0118103,1,0,176.0117493,175.9563751,480.5115411,480.5220059,139.7839966,176.0146027,13.970118,1.304596663,-3.93E-14,0.474418402,0,1,0,375.3294248
471,78.23273468,3.13E-05,521.4657508,0,139.9725342,68.0118103,1,0,176.0027466,175.9563751,480.515875,480.5220059,140.0582886,176.0012054,14.020435,1.288388491,-3.91E-14,0.470016897,0,1,0,401.8900369
472,72.8431015,2.71E-05,484.1604591,0,139.9742889,68.0118103,1,0,176.0415192,175.9563751,480.5223759,480.5220059,140.0758667,176.0397186,14.045538,1.190223694,-3.75E-14,0.455133855,0,1,0,373.6256712
473,70.34342957,2.53E-05,467.0668305,0,139.9758911,68.0118103,1,0,176.0585022,175.9563751,480.5240143,480.5220059,140.0782776,176.0575104,14.045538,1.146605611,-3.68E-14,0.450246036,0,1,0,373.6256712
474,68.28566742,2.39E-05,453.0581892,0,139.9772644,68.0118103,1,0,176.0716858,175.9563751,480.5255999,480.5220059,140.0652008,176.0709076,14.070698,1.111700058,-3.63E-14,0.444372833,0,1,0,370.5078566
475,67.24917603,2.31E-05,445.4130421,0,139.978241,68.0118103,1,0,176.0782166,175.9563751,480.5257056,480.5220059,140.0370789,176.0778961,14.0958,1.09450531,-3.60E-14,0.441691786,0,1,0,368.4643634
476,67.32350922,2.32E-05,445.0594902,0,139.9787903,68.0118103,1,0,176.0771179,175.9563751,480.5247014,480.5220059,140.0038452,176.0772247,14.12085,1.095727563,-3.60E-14,0.442290604,0,1,0,368.3353261
477,68.05117798,2.37E-05,449.4690332,0,139.9789124,68.0118103,1,0,176.0708618,175.9563751,480.5233801,480.5220059,139.9840088,176.0713043,14.145954,1.107782483,-3.62E-14,0.444455206,0,1,0,365.2763513
478,68.80522156,2.42E-05,454.4661684,0,139.9789581,68.0118103,1,0,176.0639954,175.9563751,480.5223759,480.5220059,139.9802246,176.0643768,14.171003,1.120408893,-3.64E-14,0.446441442,0,1,0,363.5980607
479,69.21120453,2.45E-05,457.4405105,0,139.9790039,68.0118103,1,0,176.0591583,175.9563751,480.5220059,480.5220059,139.9884033,176.0593719,14.221045,1.12726438,-3.65E-14,0.447395146,0,1,0,360.9474108
480,69.12595367,2.44E-05,457.2283061,0,139.9792786,68.0118103,1,0,176.057724,175.9563751,480.5221645,480.5220059,140.0012054,176.057724,14.246038,1.12582171,-3.65E-14,0.447000504,0,1,0,359.5983082
481,68.63504791,2.41E-05,454.2509597,0,139.9797363,68.0118103,1,0,176.0592194,175.9563751,480.5226401,480.5220059,140.0125732,176.0590515,14.246038,1.117547393,-3.64E-14,0.445519,0,1,0,359.5983082
482,67.95774078,2.36E-05,449.9004398,0,139.9802856,68.0118103,1,0,176.0621796,175.9563751,480.5231687,480.5220059,140.0193329,176.0619049,14.271032,1.106226683,-3.62E-14,0.443600595,0,1,0,358.1316724
483,67.28743744,2.32E-05,445.4541494,0,139.9808807,68.0118103,1,0,176.0652008,175.9563751,480.5235386,480.5220059,140.0206604,176.0649872,14.321955,1.095130444,-3.60E-14,0.441766351,0,1,0,356.6268237
484,66.75055695,2.28E-05,441.8004381,0,139.9814301,68.0118103,1,0,176.0673981,175.9563751,480.5236972,480.5220059,140.0178528,176.0672302,14.372822,1.08631897,-3.59E-14,0.440336198,0,1,0,355.0532798
485,66.35177612,2.25E-05,439.0700284,0,139.9818726,68.0118103,1,0,176.0686035,175.9563751,480.5236972,480.5220059,140.014389,176.0684967,14.423634,1.079817057,-3.58E-14,0.439273864,0,1,0,352.8544436
486,66.08508301,2.23E-05,437.2001237,0,139.9822998,68.0118103,1,0,176.0688782,175.9563751,480.5235915,480.5220059,140.0101624,176.0688324,14.474335,1.075489163,-3.57E-14,0.438583225,0,1,0,351.5604803
487,53.6541481,1.47E-05,371.153739,0,139.9863739,68.0118103,1,0,176.1250763,175.9563751,480.5346905,480.5220059,140.5708923,176.1166229,14.525038,0.88992548,-3.30E-14,0.406321108,0,1,0,73.7216157
488,32.79287338,5.50E-06,231.7958635,0,139.9939575,68.0118103,1,0,176.2595978,175.9563751,480.5522376,480.5220059,140.9699249,176.2443848,14.626165,0.617101431,-2.98E-14,0.347399384,0,1,0,446.490551
489,25.19682121,3.25E-06,167.6910282,0,139.9984131,68.0118103,1,0,176.3316193,175.9563751,480.5493307,480.5220059,140.5083923,176.3232727,14.626165,0.515679657,-2.91E-14,0.336015731,0,1,0,446.490551
490,27.80740929,3.96E-06,181.4768219,0,139.999115,68.0118103,1,0,176.3166199,175.9563751,480.54098,480.5220059,140.0112,176.3195343,14.676649,0.551227927,-2.93E-14,0.342545927,0,1,0,282.3003824
491,35.25448608,6.36E-06,225.558897,0,139.9971924,68.0118103,1,0,176.2679596,175.9563751,480.5283482,480.5220059,139.5629578,176.2757568,14.727076,0.649048626,-3.01E-14,0.365491182,0,1,0,332.7505314
492,51.62191391,1.36E-05,326.3382361,0,139.9910889,68.0118103,1,0,176.1604462,175.9563751,480.5116468,480.5220059,139.229187,176.1719818,14.777449,0.862064302,-3.26E-14,0.40734762,0,1,0,332.2808753
493,76.09321594,2.96E-05,482.5662882,0,139.9802856,68.0118103,1,0,175.994339,175.9563751,480.489343,480.5220059,139.210083,176.0049438,14.827711,1.248633742,-3.84E-14,0.476307094,0,1,0,331.1655931
494,97.84262848,4.90E-05,631.0201193,0,139.9685669,68.0118103,1,0,175.8369598,175.9563751,480.4753899,480.5220059,139.4924316,175.8426209,14.877974,1.704789519,-4.61E-14,0.536713123,0,1,0,355.9381853
495,98.98882294,5.01E-05,657.5444236,0,139.9641724,68.0118103,1,0,175.8065338,175.9563751,480.4885502,480.5220059,139.9840088,175.804657,14.978224,1.732508421,-4.65E-14,0.530189157,0,1,0,338.1864372
496,81.50470734,3.40E-05,552.5730034,0,139.9687958,68.0118103,1,0,175.9146881,175.9563751,480.5156636,480.5220059,140.3527222,175.9077148,15.028265,1.351048708,-4.01E-14,0.474939138,0,1,0,336.5773182
497,63.4699707,2.06E-05,431.6930678,0,139.9759369,68.0118103,1,0,176.0406952,175.9563751,480.5343206,480.5220059,140.4761353,176.0331268,15.028265,1.033920169,-3.51E-14,0.425947905,0,1,0,336.5773182
498,52.2723465,1.40E-05,352.6716957,0,139.9815979,68.0118103,1,0,176.1232147,175.9563751,480.5411914,480.5220059,140.401825,176.1177673,15.078253,0.870963752,-3.27E-14,0.398345441,0,1,0,335.8066851
499,47.62734222,1.16E-05,317.4553277,0,139.9848938,68.0118103,1,0,176.1595154,175.9563751,480.5412971,480.5220059,140.2228546,176.1572723,15.128187,0.808914185,-3.19E-14,0.386148453,0,1,0,334.2543176
500,48.18122101,1.19E-05,317.4113627,0,139.9859924,68.0118103,1,0,176.1585846,175.9563751,480.5351662,480.5220059,140.0118103,176.1594696,15.178064,0.81618154,-3.20E-14,0.391499788,0,1,0,333.0906373
501,52.89790344,1.43E-05,345.5576458,0,139.9850006,68.0118103,1,0,176.1277161,175.9563751,480.5273969,480.5220059,139.8331604,176.1309052,15.227833,0.879493177,-3.28E-14,0.405060083,0,1,0,331.9597109
502,57.5619545,1.69E-05,378.2980882,0,139.9832459,68.0118103,1,0,176.0895386,175.9563751,480.522693,480.5220059,139.8645325,176.0919037,15.277546,0.945144176,-3.38E-14,0.415359914,0,1,0,269.7081836
503,62.34421539,1.99E-05,407.300956,0,139.9812622,68.0118103,1,0,176.0585022,175.9563751,480.5173549,480.5220059,139.7924194,176.0612488,15.327204,1.01643455,-3.48E-14,0.429924637,0,1,0,354.7159217
504,68.3957901,2.39E-05,447.9046852,0,139.9787292,68.0118103,1,0,176.0147247,175.9563751,480.5130738,480.5220059,139.8210297,176.0172424,15.426355,1.113513589,-3.63E-14,0.445480347,0,1,0,327.2239477
505,70.70455933,2.56E-05,466.3209276,0,139.9773102,68.0118103,1,0,175.9936218,175.9563751,480.5131267,480.5220059,139.928421,175.9942322,15.426355,1.152813077,-3.69E-14,0.451291114,0,1,0,327.2239477
506,68.90812683,2.43E-05,457.3406733,0,139.9775848,68.0118103,1,0,176.0014801,175.9563751,480.5171435,480.5220059,140.040863,176.0004425,15.475794,1.122130871,-3.64E-14,0.445549667,0,1,0,327.0687879
507,64.71417236,2.14E-05,431.1411605,0,139.9792328,68.0118103,1,0,176.0275116,175.9563751,480.5224287,480.5220059,140.1191406,176.0255432,15.525177,1.053493977,-3.54E-14,0.433596671,0,1,0,323.6619767
508,60.35891724,1.86E-05,402.1688849,0,139.9812622,68.0118103,1,0,176.0566254,175.9563751,480.5264984,480.5220059,140.1374817,176.054657,15.574507,0.986317933,-3.44E-14,0.42151314,0,1,0,322.8223917
509,57.41239548,1.69E-05,381.5862672,0,139.9830322,68.0118103,1,0,176.0770721,175.9563751,480.5279254,480.5220059,140.1080017,176.0756989,15.623779,0.942994058,-3.37E-14,0.414515346,0,1,0,321.8626724
510,56.18339157,1.61E-05,372.2083495,0,139.9840698,68.0118103,1,0,176.0856323,175.9563751,480.527714,480.5220059,140.0563049,176.085144,15.672998,0.92538166,-3.35E-14,0.411289483,0,1,0,319.4164964
511,56.4740181,1.63E-05,373.0122495,0,139.9844971,68.0118103,1,0,176.0834351,175.9563751,480.5259698,480.5220059,140.0014801,176.0837708,15.722107,0.929519594,-3.36E-14,0.412662417,0,1,0,318.4825699
512,57.80259705,1.71E-05,381.0692388,0,139.9843445,68.0118103,1,0,176.0735474,175.9563751,480.5236972,480.5220059,139.96138,176.0743713,15.820215,0.948631704,-3.38E-14,0.41673705,0,1,0,317.2329747
513,59.4961853,1.81E-05,392.0451377,0,139.983902,68.0118103,1,0,176.0605316,175.9563751,480.5216888,480.5220059,139.9450073,176.0614624,15.86916,0.973453879,-3.42E-14,0.421322942,0,1,0,317.2633838
514,60.96525192,1.90E-05,401.9417691,0,139.9833984,68.0118103,1,0,176.0487213,175.9563751,480.5204732,480.5220059,139.949295,176.0494843,15.86916,0.995425224,-3.45E-14,0.425065398,0,1,0,317.2633838
515,61.67950058,1.95E-05,407.2912104,0,139.9831848,68.0118103,1,0,176.0416412,175.9563751,480.5203146,480.5220059,139.9732361,176.0419617,15.917994,1.006262183,-3.47E-14,0.426586598,0,1,0,315.1682684
516,61.59193039,1.94E-05,407.2405408,0,139.9832459,68.0118103,1,0,176.0403137,175.9563751,480.5208431,480.5220059,139.997406,176.0402679,15.966827,1.004928947,-3.47E-14,0.426140577,0,1,0,317.0413606
517,60.89809799,1.90E-05,403.1153048,0,139.9836273,68.0118103,1,0,176.0432892,175.9563751,480.5217945,480.5220059,140.0197754,176.0429535,16.015553,0.994414389,-3.45E-14,0.424100399,0,1,0,315.0276903
518,60.021595,1.84E-05,397.3664781,0,139.9841766,68.0118103,1,0,176.0480652,175.9563751,480.522693,480.5220059,140.0269165,176.0476837,16.112835,0.981266975,-3.43E-14,0.421656102,0,1,0,316.7665061
519,49.15392685,1.24E-05,338.5227695,0,139.987793,68.0118103,1,0,176.0986023,175.9563751,480.5346377,480.5220059,140.5242004,176.0910187,16.112835,0.82903403,-3.22E-14,0.388321429,0,1,0,68.39625891
520,31.20055199,4.98E-06,219.2862456,0,139.9942932,68.0118103,1,0,176.2134094,175.9563751,480.5468466,480.5220059,140.8964844,176.1995087,16.161396,0.596265435,-2.97E-14,0.345306784,0,1,0,68.41480206
521,24.19311905,2.99E-06,161.1515459,0,139.9983521,68.0118103,1,0,176.2788239,175.9563751,480.5452082,480.5220059,140.499939,176.2705841,16.209846,0.501712918,-2.90E-14,0.333733112,0,1,0,249.1821525
522,25.74619484,3.39E-06,168.7445762,0,139.9992371,68.0118103,1,0,176.2705841,175.9563751,480.5386016,480.5220059,140.0749207,176.2722321,16.30658,0.523233771,-2.91E-14,0.337929428,0,1,0,249.1821525
523,31.13020897,4.96E-06,200.0143344,0,139.9980774,68.0118103,1,0,176.2360992,175.9563751,480.5300395,480.5220059,139.6643066,176.2422485,16.30658,0.595317662,-2.97E-14,0.351417005,0,1,0,310.907547
524,43.7898674,9.81E-06,277.7874851,0,139.993515,68.0118103,1,0,176.1534729,175.9563751,480.515875,480.5220059,139.3219299,176.1638641,16.354866,0.759054303,-3.13E-14,0.385661274,0,1,0,304.1918199
525,63.73015976,2.08E-05,404.0688324,0,139.9849548,68.0118103,1,0,176.0194397,175.9563751,480.4976937,480.5220059,139.2256775,176.0301056,16.40304,1.0379107,-3.51E-14,0.440073133,0,1,0,304.4196869
526,83.6671524,3.58E-05,538.2756953,0,139.9746704,68.0118103,1,0,175.8768463,175.9563751,480.4840049,480.5220059,139.4475403,175.8833771,16.45116,1.393756866,-4.08E-14,0.494335145,0,1,0,303.8559823
527,90.83389282,4.22E-05,596.7212275,0,139.9686279,68.0118103,1,0,175.8143768,175.9563751,480.4873346,480.5220059,139.815155,175.8152008,16.499226,1.544068336,-4.33E-14,0.509548783,0,1,0,327.6515439
528,81.83415985,3.43E-05,549.2913459,0,139.9697876,68.0118103,1,0,175.8627777,175.9563751,480.5065201,480.5220059,140.1917114,175.8582764,16.547235,1.357471824,-4.02E-14,0.477872968,0,1,0,315.1275275
529,66.31130219,2.25E-05,449.1697415,0,139.9752808,68.0118103,1,0,175.9671478,175.9563751,480.5252828,480.5220059,140.3898926,175.9603882,16.595135,1.079162836,-3.58E-14,0.434081644,0,1,0,315.5645396
530,54.26594543,1.51E-05,366.4735549,0,139.9807129,68.0118103,1,0,176.0539398,175.9563751,480.537016,480.5220059,140.4000092,176.0480042,16.690773,0.898419201,-3.31E-14,0.399125934,0,1,0,315.5645396
531,47.6387291,1.16E-05,318.8766429,0,139.9845581,68.0118103,1,0,176.1039276,175.9563751,480.5381788,480.5220059,140.2875061,176.1003571,16.690773,0.809057713,-3.19E-14,0.386694312,0,1,0,314.2067538
532,45.83473969,1.07E-05,303.499591,0,139.9864807,68.0118103,1,0,176.1199188,175.9563751,480.5356419,480.5220059,140.1109619,176.1192017,16.738506,0.785517752,-3.16E-14,0.383808821,0,1,0,315.5927138
533,45.96525574,1.08E-05,304.1397581,0,139.9871521,68.0118103,1,0,176.1167297,175.9563751,480.5324707,480.5220059,140.0445557,176.1170044,16.786133,0.787206709,-3.16E-14,0.384430915,0,1,0,257.8898604
534,46.14688873,1.09E-05,305.0226302,0,139.9874725,68.0118103,1,0,176.1130981,175.9563751,480.5299338,480.5220059,140.0031738,176.1134796,16.833704,0.789562404,-3.17E-14,0.385074854,0,1,0,259.5578192
535,50.67465973,1.31E-05,329.1628775,0,139.9863281,68.0118103,1,0,176.0893097,175.9563751,480.5227987,480.5220059,139.7665405,176.0928345,16.88122,0.849306881,-3.24E-14,0.39980334,0,1,0,359.4920228
536,60.46868134,1.87E-05,391.7741301,0,139.9827576,68.0118103,1,0,176.0234528,175.9563751,480.5148708,480.5220059,139.6685944,176.0285645,16.92868,0.987938702,-3.44E-14,0.42228055,0,1,0,319.193887
537,69.12343597,2.44E-05,450.3415553,0,139.9787903,68.0118103,1,0,175.9610443,175.9563751,480.5083699,480.5220059,139.7277527,175.9645691,16.976032,1.125747442,-3.65E-14,0.44623363,0,1,0,316.4433999
538,72.94107056,2.72E-05,479.8653351,0,139.9763184,68.0118103,1,0,175.9291382,175.9563751,480.5075243,480.5220059,139.8840332,175.930069,17.070568,1.191921353,-3.75E-14,0.457838178,0,1,0,316.4433999
539,70.53424072,2.54E-05,468.4111336,0,139.9764404,68.0118103,1,0,175.9403992,175.9563751,480.5134966,480.5220059,140.0513,175.9389191,17.070568,1.149871111,-3.69E-14,0.450208724,0,1,0,316.4021828
540,64.68162537,2.14E-05,431.7955428,0,139.9785156,68.0118103,1,0,175.9783478,175.9563751,480.5212131,480.5220059,140.1608276,175.9754944,17.1177,1.052974224,-3.54E-14,0.433469921,0,1,0,315.9238436
541,58.81370926,1.77E-05,392.6363936,0,139.9812012,68.0118103,1,0,176.0192261,175.9563751,480.5272383,480.5220059,140.1873779,176.0164185,17.164833,0.963397563,-3.40E-14,0.416719645,0,1,0,316.8077232
542,54.96118927,1.55E-05,365.6774953,0,139.9833984,68.0118103,1,0,176.047348,175.9563751,480.5293524,480.5220059,140.1463318,176.0454865,17.2118,0.908119619,-3.32E-14,0.40722549,0,1,0,315.6262005
543,53.39249802,1.46E-05,353.5289033,0,139.984726,68.0118103,1,0,176.0599213,175.9563751,480.5289824,480.5220059,140.0705872,176.0592651,17.261402,0.886300385,-3.29E-14,0.403656065,0,1,0,315.3169067
544,54.0448761,1.49E-05,356.2187186,0,139.9851074,68.0118103,1,0,176.0567932,175.9563751,480.5264984,480.5220059,139.98703,176.0574036,17.311005,0.895324111,-3.31E-14,0.406363398,0,1,0,314.9755185
545,56.38178635,1.63E-05,370.5480113,0,139.9846191,68.0118103,1,0,176.0413666,175.9563751,480.5231687,480.5220059,139.9248505,176.0427399,17.410267,0.92819792,-3.35E-14,0.413001448,0,1,0,315.0875193
546,59.33026123,1.80E-05,389.6668143,0,139.9836273,68.0118103,1,0,176.020813,175.9563751,480.5198389,480.5220059,139.9005737,176.0223541,17.45987,0.970994174,-3.41E-14,0.421813488,0,1,0,315.0875193
547,61.79081726,1.95E-05,406.375163,0,139.9826355,68.0118103,1,0,176.0027924,175.9563751,480.5182534,480.5220059,139.9149628,176.003891,17.45987,1.007955909,-3.47E-14,0.427660197,0,1,0,314.9077391
548,62.99249649,2.03E-05,415.2894698,0,139.9820862,68.0118103,1,0,175.9929047,175.9563751,480.5181477,480.5220059,139.9537354,175.9934082,17.50953,1.026451588,-3.50E-14,0.430279702,0,1,0,315.3246372
549,62.77908325,2.02E-05,414.924487,0,139.9821472,68.0118103,1,0,175.9928589,175.9563751,480.5193633,480.5220059,139.9986877,175.99263,17.559185,1.023147464,-3.49E-14,0.429291755,0,1,0,315.2513989
550,61.56784821,1.94E-05,407.610433,0,139.9826355,68.0118103,1,0,176.0001678,175.9563751,480.5211603,480.5220059,140.0328979,175.9994965,17.608845,1.004563093,-3.46E-14,0.425817937,0,1,0,315.2171795
551,49.72587967,1.26E-05,342.8718239,0,139.9865417,68.0118103,1,0,176.0576172,175.9563751,480.5343734,480.5220059,140.5514526,176.0494385,17.658503,0.836636782,-3.23E-14,0.389666498,0,1,0,66.28604424
